Wall time,Step,Value
1598251991.4472766,800,0.10034605860710144
1598252177.1567783,810,0.07884953916072845
1598252388.5365124,820,0.08448915183544159
1598252570.256088,830,0.11385313421487808
1598252730.6494853,840,0.03962628170847893
1598252952.0387597,850,0.15027879178524017
1598253138.240056,860,0.11590494215488434
1598253346.7521849,870,0.031995855271816254
1598253565.337296,880,0.11859291791915894
1598253741.232794,890,0.07525231689214706
1598253920.849946,900,0.03476393222808838
1598254116.3189166,910,0.04086887836456299
1598254300.771221,920,0.06410383433103561
1598254488.3130665,930,0.035518743097782135
1598254657.2432568,940,0.05414923280477524
1598254875.8540034,950,0.033201295882463455
1598255075.637673,960,0.05247632786631584
1598255260.8777056,970,0.039488282054662704
1598255459.3299806,980,0.12535205483436584
1598255653.6106443,990,0.17969579994678497
1598255854.1079729,1000,0.04671256244182587
1598256039.5520387,1010,0.07495342195034027
1598256192.3580763,1020,0.09884203225374222
1598256405.8377757,1030,0.1315447986125946
1598256597.1200247,1040,0.09588756412267685
1598256777.8672924,1050,0.06076724827289581
1598256971.32125,1060,0.02717825211584568
1598257184.9358213,1070,0.07215959578752518
1598257366.479228,1080,0.0993221327662468
1598257557.8610287,1090,0.0807422399520874
1598257744.492713,1100,0.07847977429628372
1598257972.9526486,1110,0.10100965946912766
1598258156.3087468,1120,0.12923355400562286
1598258329.4296255,1130,0.04985139146447182
1598258521.884289,1140,0.10491269826889038
1598258728.977056,1150,0.07071693241596222
1598258921.5268636,1160,0.04741286113858223
1598259123.8589993,1170,0.04732685908675194
1598259311.5145988,1180,0.10616018623113632
1598259549.9995837,1190,0.1682317703962326
1598259717.435649,1200,0.0759156197309494
1598259913.1632633,1210,0.058229848742485046
1598260081.3007915,1220,0.08561146259307861
1598260285.307827,1230,0.04505347087979317
1598260439.3596327,1240,0.04854298010468483
1598260620.6954508,1250,0.06546276807785034
1598260798.4176548,1260,0.06275008618831635
1598261033.073024,1270,0.09791885316371918
1598261242.6150813,1280,0.11461468040943146
1598261447.578676,1290,0.12399645149707794
1598261640.9613764,1300,0.11558002978563309
1598261854.5433912,1310,0.20365270972251892
1598262029.658494,1320,0.02560228854417801
1598262231.1735423,1330,0.07072944194078445
1598262449.2475498,1340,0.1417422592639923
1598262668.4856799,1350,0.05659347400069237
1598262844.482089,1360,0.1968500018119812
1598263025.2275224,1370,0.06623917818069458
1598263210.7593064,1380,0.16688217222690582
1598263389.56472,1390,0.054510701447725296
1598263591.1439793,1400,0.11150238662958145
1598263765.2821946,1410,0.18056133389472961
1598264002.3355715,1420,0.10390695929527283
1598264187.6386082,1430,0.06276308745145798
1598264403.8208022,1440,0.26217561960220337
1598264587.3057492,1450,0.055256523191928864
1598264749.7690015,1460,0.1192716583609581
1598264936.3844602,1470,0.12505777180194855
1598265113.0776286,1480,0.05319318547844887
1598265352.0209923,1490,0.11747396737337112
1598265512.1003175,1500,0.08428872376680374
